Url,Name,Brand,Model,Type,City,Engine,Color,Fuel_Type,Warranty,Dealer_Name,Chassis,Year,Door,Seats,Power,Date
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=554099833,"Used 2017 Ford Transit 250 148"" Medium Roof",Ford,"Transit 250 148"" Medium Roof",,"9200 Northeast 23rd, Oklahoma City, OK 73141",3.7L 6-Cylinder Gas Engine,,Gas,,A & G Auto Inc.,,2017,,,,"04/09/2023, 23:55:01"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=687572460,Used 2021 Honda HR-V EX-L,Honda,HR-V EX-L,,"1724 Auto Mall Drive, Saint George, UT 84770",1.8L 4-Cylinder Gas Engine,,Gas,,Stephen Wade CDJRF,,2021,,,,"04/09/2023, 23:55:03"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=692031062,Used 2018 GMC Yukon XL SLT,GMC,Yukon XL SLT,,"150 N Green Bay Rd, Neenah, WI 54956",5.3L 8-Cylinder Flexible Fuel Engine,,Fuel,,Bergstrom GM of Neenah,,2018,,,,"04/09/2023, 23:55:03"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=687931227,Used 2012 GMC Terrain SLE,GMC,Terrain SLE,,"2620 STATE RD. 11/81, Juda, WI 53550",2.4L 4-Cylinder Gas Engine,,Gas,,R & R AUTO SALES,,2012,,,,"04/09/2023, 23:55:06"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=686707151,Used 2022 RAM 3500 Big Horn w/ Sport Appearance Package,RAM,3500 Big Horn w/ Sport Appearance Package,,"1115 E. State St, Sycamore, IL 60178",6.7L 6-Cylinder Turbo Diesel Engine,,Electric,,Rondo Enterprises Inc,,2022,,,,"04/09/2023, 23:55:08"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=689842092,Used 2017 Kia Sedona EX,Kia,Sedona EX,,"383 MURFREESBORO PIKE, Nashville, TN 37210",3.3L 6-Cylinder Gas Engine,,Gas,,Cars of Nashville,,2017,,,,"04/09/2023, 23:55:14"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=690785754,Used 2019 GMC Sierra 1500 Elevation,GMC,Sierra 1500 Elevation,,"840 S WEST END BLVD, Quakertown, PA 18951",5.3L 8-Cylinder Gas Engine,,Gas,,Quakertown Mitsubishi,,2019,,,,"04/09/2023, 23:55:14"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=675565357,Used 2018 Cadillac XT5 Luxury w/ Driver Awareness Package,Cadillac,XT5 Luxury w/ Driver Awareness Package,,"21240 DEQUINDRE RD, Warren, MI 48091",3.6L 6-Cylinder Gas Engine,,Gas,,Import American Motors,,2018,,,,"04/09/2023, 23:55:15"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=658760844,Used 2015 GMC Terrain SLE,GMC,Terrain SLE,,"3216 S Oneida St, Appleton, WI 54915",2.4L 4-Cylinder Gas Engine,,Gas,,Ultimate Rides,,2015,,,,"04/09/2023, 23:55:17"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=683688835,Used 2022 INFINITI QX80 Luxe,INFINITI,QX80 Luxe,,"7801 Nebraska Drive, Bellevue, NE 68005",5.6L 8-Cylinder Gas Engine,,Gas,,Woodhouse Nissan Bellevue,,2022,,,,"04/09/2023, 23:55:21"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=650316311,Used 2019 Cadillac XT5 Platinum,Cadillac,XT5 Platinum,,"1300 North Airport Road, Weatherford, OK 73096",3.6L 6-Cylinder Gas Engine,,Gas,,Cummins Chevrolet Buick GMC Cadillac,,2019,,,,"04/09/2023, 23:55:23"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=691439999,Used 2019 Maserati Levante,Maserati,Levante,,,3.0L 6-Cylinder Turbo Gas Engine,,Gas,,,,2019,,,,"04/09/2023, 23:55:26"
