Url,Name,Brand,Model,Type,City,Engine,Color,Fuel_Type,Warranty,Dealer_Name,Chassis,Year,Door,Seats,Power,Date
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=690043710&endYear=2022&isNewSearch=false&listingTypes=USED&makeCodeList=VOLVO&marketExtension=include&numRecords=24&referrer=%2Fcars-for-sale%2Fvolvo%3FendYear%3D2022%26isNewSearch%3Dfalse%26marketExtension%3Dinclude%26numRecords%3D24%26searchRadius%3D0%26sortBy%3Drelevance%26startYear%3D2010&searchRadius=0&sortBy=relevance&startYear=2010&clickType=listing,Used 2020 Volvo XC90 T5 Momentum,,,,"1325 Yellowstone Ave, Pocatello, ID 83201",2.0L 4-Cylinder Turbo Gas Engine,,,,Cole Chevrolet,,,,,,"01/09/2023, 09:32:43"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=688298959&endYear=2022&isNewSearch=false&listingTypes=USED&marketExtension=include&numRecords=24&referrer=%2Fcars-for-sale%2Fpont%3FendYear%3D2022%26isNewSearch%3Dfalse%26marketExtension%3Dinclude%26numRecords%3D24%26searchRadius%3D0%26sortBy%3Drelevance%26startYear%3D2010&searchRadius=0&sortBy=relevance&startYear=2010&clickType=spotlight,Used 2020 Chevrolet Equinox LS,,,,"42355 Grand River, Novi, MI 48375",1.5L 4-Cylinder Turbo Gas Engine,,,,Feldman Chevrolet of Novi,,,,,,"01/09/2023, 09:33:07"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=690167765&endYear=2022&isNewSearch=false&listingTypes=USED&makeCodeList=KARMA&marketExtension=include&numRecords=24&referrer=%2Fcars-for-sale%2Fkarma%3FendYear%3D2022%26isNewSearch%3Dfalse%26marketExtension%3Dinclude%26numRecords%3D24%26searchRadius%3D0%26sortBy%3Drelevance%26startYear%3D2010&searchRadius=0&sortBy=relevance&startYear=2010&clickType=listing,Used 2022 Karma GS-6,,,,"430 NORTH AVE, Westfield, NJ 07090",Hybrid: Gas/Electric,,,,Karma Westfield,,,,,,"01/09/2023, 09:33:29"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=669421961&endYear=2022&isNewSearch=false&listingTypes=USED&marketExtension=include&numRecords=24&referrer=%2Fcars-for-sale%2Folds%3FendYear%3D2022%26isNewSearch%3Dfalse%26marketExtension%3Dinclude%26numRecords%3D24%26searchRadius%3D0%26sortBy%3Drelevance%26startYear%3D2010&searchRadius=0&sortBy=relevance&startYear=2010&clickType=listing,Used 2015 Cadillac XTS Limousine,,,,"5010 SALEM AVE, Dayton, OH 45426",3.6L 6-Cylinder Gas Engine,,,,Mira Auto Sales North,,,,,,"01/09/2023, 09:33:50"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=682864378&endYear=2022&isNewSearch=false&listingTypes=USED&makeCodeList=SAAB&marketExtension=include&numRecords=24&referrer=%2Fcars-for-sale%2Fsaab%3FendYear%3D2022%26isNewSearch%3Dfalse%26marketExtension%3Dinclude%26numRecords%3D24%26searchRadius%3D0%26sortBy%3Drelevance%26startYear%3D2010&searchRadius=0&sortBy=relevance&startYear=2010&clickType=listing,Used 2011 Saab 9-5 Turbo4,,,,"1111 Westport Road, Kansas City, MO 64111",2.0L 4-Cylinder Turbo Gas Engine,,,,Autobahn Motors,,,,,,"01/09/2023, 09:34:16"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=682380802&endYear=2022&isNewSearch=false&listingTypes=USED&marketExtension=include&numRecords=24&referrer=%2Fcars-for-sale%2Fmas%3FendYear%3D2022%26isNewSearch%3Dfalse%26marketExtension%3Dinclude%26numRecords%3D24%26searchRadius%3D0%26sortBy%3Drelevance%26startYear%3D2010&searchRadius=0&sortBy=relevance&startYear=2010&clickType=listing,Used 2021 Jeep Wrangler Unlimited Sahara,,,,"1242 S MADISON ST, Whiteville, NC 28472",3.6L 6-Cylinder Gas Engine,,,,Patriot Ford of Whiteville,,,,,,"01/09/2023, 09:34:40"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=676112591&endYear=2022&isNewSearch=false&listingTypes=USED&marketExtension=include&numRecords=24&referrer=%2Fcars-for-sale%2Fvolks%3FendYear%3D2022%26isNewSearch%3Dfalse%26marketExtension%3Dinclude%26numRecords%3D24%26searchRadius%3D0%26sortBy%3Drelevance%26startYear%3D2010&searchRadius=0&sortBy=relevance&startYear=2010&clickType=listing,Used 2014 Ford Taurus Police Interceptor AWD,,,,"296 WARRENTON RD, Fredericksburg, VA 22405",3.7L 6-Cylinder Gas Engine,,,,"Nationwide Motors, LLC",,,,,,"01/09/2023, 09:35:07"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=691949464&endYear=2022&isNewSearch=false&listingTypes=USED&makeCodeList=SUZUKI&marketExtension=include&numRecords=24&referrer=%2Fcars-for-sale%2Fsuzuki%3FendYear%3D2022%26isNewSearch%3Dfalse%26marketExtension%3Dinclude%26numRecords%3D24%26searchRadius%3D0%26sortBy%3Drelevance%26startYear%3D2010&searchRadius=0&sortBy=relevance&startYear=2010&clickType=listing,Used 2011 Suzuki SX4 AWD Hatchback,,,,"3485 State Route 257, Seneca, PA 16346",2.0L 4-Cylinder Gas Engine,,,,Northpointe Automotive,,,,,,"01/09/2023, 09:35:31"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=680809220&endYear=2022&isNewSearch=false&listingTypes=USED&marketExtension=include&numRecords=24&referrer=%2Fcars-for-sale%2Fvolks%3FendYear%3D2022%26isNewSearch%3Dfalse%26marketExtension%3Dinclude%26numRecords%3D24%26searchRadius%3D0%26sortBy%3Drelevance%26startYear%3D2010&searchRadius=0&sortBy=relevance&startYear=2010&clickType=listing,Used 2020 Lamborghini Aventador SVJ,,,,"3914 Stadium Blvd, Jonesboro, AR 72404",6.5L 12-Cylinder Gas Engine,,,,Elite Autos LLC,,,,,,"01/09/2023, 09:36:06"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=688430942&endYear=2022&isNewSearch=false&listingTypes=USED&makeCodeList=KIA&marketExtension=include&numRecords=24&referrer=%2Fcars-for-sale%2Fkia%3FendYear%3D2022%26isNewSearch%3Dfalse%26marketExtension%3Dinclude%26numRecords%3D24%26searchRadius%3D0%26sortBy%3Drelevance%26startYear%3D2010&searchRadius=0&sortBy=relevance&startYear=2010&clickType=spotlight,Used 2017 Kia Sportage EX w/ EX Premium Package,,,,"399 Entrada Dr, Novato, CA 94949",2.4L 4-Cylinder Gas Engine,,,,Active Auto Sales,,,,,,"01/09/2023, 09:36:34"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=688390055&endYear=2022&isNewSearch=false&listingTypes=USED&marketExtension=include&numRecords=24&referrer=%2Fcars-for-sale%2Finfin%3FendYear%3D2022%26isNewSearch%3Dfalse%26marketExtension%3Dinclude%26numRecords%3D24%26searchRadius%3D0%26sortBy%3Drelevance%26startYear%3D2010&searchRadius=0&sortBy=relevance&startYear=2010&clickType=listing,Used 2021 Jeep Wrangler Unlimited Sahara,,,,"3017 W IL ROUTE 120, Mchenry, IL 60051",3.6L 6-Cylinder Gas Engine,,,,Auto Villa,,,,,,"01/09/2023, 09:36:57"
